Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     853/853         gradMag(float*, float*, float*, int, int, int, bool) [7]
[188]    0.0    0.00    0.00     853         acosTable() [188]
                0.00    0.00   20000/20000       std::acos(float) [82]
-----------------------------------------------
                0.00    0.00     280/840         std::vector<cv::Mat, std::allocator<cv::Mat> >::begin() [249]
                0.00    0.00     280/840         std::vector<cv::Mat, std::allocator<cv::Mat> >::end() [248]
                0.00    0.00     280/840         __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >::operator+(long) const [245]
[189]    0.0    0.00    0.00     840         __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >::__normal_iterator(cv::Mat* const&) [189]
-----------------------------------------------
                0.00    0.00     283/831         get_subwindow(cv::Mat const&, int, int, int, int, float) [241]
                0.00    0.00     548/831         _GLOBAL__sub_I_m [2]
[190]    0.0    0.00    0.00     831         bool cv::operator!=<int>(cv::Rect_<int> const&, cv::Rect_<int> const&) [190]
-----------------------------------------------
                0.00    0.00     172/732         bool __gnu_cxx::operator!=<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > > const&, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > > const&) [264]
                0.00    0.00     560/732         cv::Mat const* std::__niter_base<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >) [203]
[191]    0.0    0.00    0.00     732         __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >::base() const [191]
-----------------------------------------------
                0.00    0.00     141/707         inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
                0.00    0.00     283/707         get_subwindow(cv::Mat const&, int, int, int, int, float) [241]
                0.00    0.00     283/707         get_scale_subwindow(cv::Mat const&, int, int, int, int, float*, int*, float, int, int, int, int) [32]
[192]    0.0    0.00    0.00     707         cv::Point_<int>::Point_() [192]
-----------------------------------------------
                0.00    0.00     668/668         std::allocator<complex_mat>::allocator(std::allocator<complex_mat> const&) [195]
[193]    0.0    0.00    0.00     668         __gnu_cxx::new_allocator<complex_mat>::new_allocator(__gnu_cxx::new_allocator<complex_mat> const&) [193]
-----------------------------------------------
                0.00    0.00     334/668         __gnu_cxx::new_allocator<complex_mat>::max_size() const [213]
                0.00    0.00     334/668         __gnu_cxx::new_allocator<complex_mat>::allocate(unsigned long, void const*) [211]
[194]    0.0    0.00    0.00     668         __gnu_cxx::new_allocator<complex_mat>::_M_max_size() const [194]
-----------------------------------------------
                0.00    0.00     334/668         std::vector<complex_mat, std::allocator<complex_mat> >::_S_check_init_len(unsigned long, std::allocator<complex_mat> const&) [229]
                0.00    0.00     334/668         std::_Vector_base<complex_mat, std::allocator<complex_mat> >::_Vector_impl::_Vector_impl(std::allocator<complex_mat> const&) [217]
[195]    0.0    0.00    0.00     668         std::allocator<complex_mat>::allocator(std::allocator<complex_mat> const&) [195]
                0.00    0.00     668/668         __gnu_cxx::new_allocator<complex_mat>::new_allocator(__gnu_cxx::new_allocator<complex_mat> const&) [193]
-----------------------------------------------
                0.00    0.00     334/668         std::vector<complex_mat, std::allocator<complex_mat> >::~vector() [232]
                0.00    0.00     334/668         std::vector<complex_mat, std::allocator<complex_mat> >::_M_default_initialize(unsigned long) [230]
[196]    0.0    0.00    0.00     668         std::_Vector_base<complex_mat, std::allocator<complex_mat> >::_M_get_Tp_allocator() [196]
-----------------------------------------------
                0.00    0.00     141/621         newifft2_for_y(complex_mat const&) [22]
                0.00    0.00     480/621         newifft2(complex_mat const&) [206]
[197]    0.0    0.00    0.00     621         IFFT2(_COMPLEX**, float**, int, int) [197]
-----------------------------------------------
                0.00    0.00     612/612         new_gaussian_correlation(std::vector<complex_mat, std::allocator<complex_mat> > const&, std::vector<complex_mat, std::allocator<complex_mat> > const&, double, bool, int, int, int) [25]
[198]    0.0    0.00    0.00     612         sqrnorm(std::vector<complex_mat, std::allocator<complex_mat> > const&, int, int) [198]
                0.00    0.00   14688/40833       cv::_InputArray::_InputArray(cv::Mat const&) [74]
                0.00    0.00   14688/58879       cv::_InputArray::~_InputArray() [69]
                0.00    0.00    6120/18648       std::vector<complex_mat, std::allocator<complex_mat> >::operator[](unsigned long) const [83]
                0.00    0.00    4896/24957       cv::Mat::operator=(cv::Mat&&) [81]
                0.00    0.00    4896/14399       cv::_OutputArray::_OutputArray(cv::Mat&) [87]
                0.00    0.00    4896/17247       cv::_OutputArray::~_OutputArray() [85]
                0.00    0.00    4896/5148        cv::Vec<double, 4>::operator[](int) [111]
-----------------------------------------------
                0.00    0.00     241/571         plus_com(complex_mat const&, float const&) [35]
                0.00    0.00     330/571         new_gaussian_correlation(std::vector<complex_mat, std::allocator<complex_mat> > const&, std::vector<complex_mat, std::allocator<complex_mat> > const&, double, bool, int, int, int) [25]
[199]    0.0    0.00    0.00     571         cv::Scalar_<double>::Scalar_(double) [199]
                0.00    0.00     571/1108        cv::Vec<double, 4>::Vec() [179]
-----------------------------------------------
                0.00    0.00     284/568         std::vector<cv::Mat, std::allocator<cv::Mat> >::begin() const [239]
                0.00    0.00     284/568         std::vector<cv::Mat, std::allocator<cv::Mat> >::end() const [238]
[200]    0.0    0.00    0.00     568         __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >::__normal_iterator(cv::Mat const* const&) [200]
-----------------------------------------------
                0.00    0.00     567/567         inference(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [5]
[201]    0.0    0.00    0.00     567         cv::_OutputArray::_OutputArray(std::vector<cv::Mat, std::allocator<cv::Mat> >&) [201]
                0.00    0.00     567/17873       cv::_InputArray::_InputArray() [84]
                0.00    0.00     567/78094       cv::_InputArray::init(int, void const*) [65]
-----------------------------------------------
                0.00    0.00     560/560         __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > > std::copy<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > > >(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >) [254]
[202]    0.0    0.00    0.00     560         __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > > std::__miter_base<__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > > >(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >) [202]
-----------------------------------------------
                0.00    0.00     560/560         __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > > >(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >) [251]
[203]    0.0    0.00    0.00     560         cv::Mat const* std::__niter_base<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >) [203]
                0.00    0.00     560/732         __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >::base() const [191]
-----------------------------------------------
                0.00    0.00     280/560         __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > > std::__copy_move_a<false, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > > >(__gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat const*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >) [251]
                0.00    0.00     280/560         __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > > std::__niter_wrap<__gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*>(__gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >, cv::Mat*) [250]
[204]    0.0    0.00    0.00     560         cv::Mat* std::__niter_base<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >(__gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >) [204]
                0.00    0.00     560/1120        __gnu_cxx::__normal_iterator<cv::Mat*, std::vector<cv::Mat, std::allocator<cv::Mat> > >::base() const [177]
-----------------------------------------------
                0.00    0.00     197/510         get_subwindow(cv::Mat const&, int, int, int, int, float) [241]
                0.00    0.00     313/510         _GLOBAL__sub_I_m [2]
[205]    0.0    0.00    0.00     510         cv::Scalar_<double>::Scalar_() [205]
                0.00    0.00     537/1108        cv::Vec<double, 4>::Vec() [179]
-----------------------------------------------
                0.00    0.00     150/480         newtrainmodel(complex_mat&, complex_mat&, complex_mat&, complex_mat&, float&, float&, float&, float&, cv::Mat const&, cv::Mat const&, complex_mat const&, int, int, float, float, cv::Mat const&, int, float) [24]
                0.00    0.00     330/480         new_gaussian_correlation(std::vector<complex_mat, std::allocator<complex_mat> > const&, std::vector<complex_mat, std::allocator<complex_mat> > const&, double, bool, int, int, int) [25]
[206]    0.0    0.00    0.00     480         newifft2(complex_mat const&) [206]
                0.00    0.00   25920/545259      float* cv::Mat::ptr<float>(int) [50]
                0.00    0.00     480/621         IFFT2(_COMPLEX**, float**, int, int) [197]
-----------------------------------------------
                0.00    0.00     378/378         cv::_InputArray::_InputArray(double const&) [208]
[207]    0.0    0.00    0.00     378         cv::_InputArray::init(int, void const*, cv::Size_<int>) [207]
                0.00    0.00     378/378         cv::Size_<int>::operator=(cv::Size_<int> const&) [209]
-----------------------------------------------
                0.00    0.00      48/378         sqrmag(std::vector<complex_mat, std::allocator<complex_mat> > const&, int, int) [36]
                0.00    0.00     330/378         new_gaussian_correlation(std::vector<complex_mat, std::allocator<complex_mat> > const&, std::vector<complex_mat, std::allocator<complex_mat> > const&, double, bool, int, int, int) [25]
[208]    0.0    0.00    0.00     378         cv::_InputArray::_InputArray(double const&) [208]
                0.00    0.00     378/61208       cv::Size_<int>::Size_() [68]
                0.00    0.00     378/3210        cv::Size_<int>::Size_(int, int) [119]
                0.00    0.00     378/378         cv::_InputArray::init(int, void const*, cv::Size_<int>) [207]
-----------------------------------------------
                0.00    0.00     378/378         cv::_InputArray::init(int, void const*, cv::Size_<int>) [207]
[209]    0.0    0.00    0.00     378         cv::Size_<int>::operator=(cv::Size_<int> const&) [209]
-----------------------------------------------
                0.00    0.00     334/334         std::allocator_traits<std::allocator<complex_mat> >::deallocate(std::allocator<complex_mat>&, complex_mat*, unsigned long) [224]
